OCC_YEAR,OCC_MONTH,OCC_DOW,DIVISION,LOCATION_TYPE,PREMISES_TYPE,BIKE_TYPE,BIKE_COST,STATUS,NEIGHBOURHOOD_158
2024,July,Wednesday,D52,Nursing Home,Other,MT,250.0,STOLEN,Harbourfront-CityPlace (165)
2024,July,Thursday,D32,"Apartment (Rooming House, Condo)",Apartment,OT,100.0,STOLEN,Yonge-Doris (151)
2024,July,Tuesday,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,FO,600.0,STOLEN,Willowdale West (37)
2024,July,Thursday,D14,Pharmacy,Other,RG,1200.0,STOLEN,Wellington Place (164)
2024,June,Friday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,800.0,STOLEN,Downtown Yonge East (168)
2024,July,Thursday,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,MT,1500.0,STOLEN,South Riverdale (70)
2024,July,Wednesday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,300.0,STOLEN,Cabbagetown-South St.James Town (71)
2024,July,Tuesday,D53,"Apartment (Rooming House, Condo)",Apartment,MT,250.0,STOLEN,Annex (95)
2024,July,Thursday,D31,"Apartment (Rooming House, Condo)",Apartment,MT,1200.0,STOLEN,York University Heights (27)
2024,July,Thursday,D41,Go Station,Transit,OT,0.0,STOLEN,Kennedy Park (124)
2024,July,Tuesday,D11,"Apartment (Rooming House, Condo)",Apartment,RG,450.0,STOLEN,Roncesvalles (86)
2024,July,Friday,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,EL,500.0,STOLEN,Scarborough Village (139)
2024,June,Sunday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,500.0,STOLEN,Blake-Jones (69)
2024,July,Friday,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RC,3000.0,STOLEN,West Humber-Clairville (1)
2024,July,Thursday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,0.0,STOLEN,High Park-Swansea (87)
2024,July,Thursday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,2000.0,STOLEN,Dovercourt Village (172)
2024,July,Thursday,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SC,363.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2024,July,Thursday,D51,"Apartment (Rooming House, Condo)",Apartment,SC,999.0,STOLEN,Cabbagetown-South St.James Town (71)
2024,July,Monday,D11,"Open Areas (Lakes, Parks, Rivers)",Outside,RC,400.0,STOLEN,High Park-Swansea (87)
2024,July,Saturday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,0.0,STOLEN,Trinity-Bellwoods (81)
2024,July,Tuesday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,500.0,STOLEN,Annex (95)
2024,July,Saturday,D11,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,EL,2000.0,STOLEN,Runnymede-Bloor West Village (89)
2024,July,Tuesday,D14,"Apartment (Rooming House, Condo)",Apartment,OT,300.0,STOLEN,Annex (95)
2024,July,Saturday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,2000.0,STOLEN,Dufferin Grove (83)
2024,July,Friday,D33,Ttc Subway Station,Transit,RG,250.0,STOLEN,Don Valley Village (47)
2024,July,Friday,D55,Pharmacy,Other,MT,1000.0,STOLEN,Greenwood-Coxwell (65)
2024,July,Monday,D11,"Open Areas (Lakes, Parks, Rivers)",Outside,RC,800.0,STOLEN,High Park-Swansea (87)
2024,July,Saturday,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,200.0,STOLEN,Clairlea-Birchmount (120)
2024,July,Sunday,D14,Unknown,Other,RG,150.0,STOLEN,Wellington Place (164)
2024,July,Monday,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,800.0,STOLEN,Markland Wood (12)
2024,July,Sunday,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,900.0,STOLEN,Leaside-Bennington (56)
2024,July,Friday,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,500.0,STOLEN,Annex (95)
2024,July,Sunday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,600.0,STOLEN,Fort York-Liberty Village (163)
2024,July,Sunday,D11,Go Station,Transit,TO,400.0,STOLEN,Junction-Wallace Emerson (171)
2024,July,Sunday,D22,"Apartment (Rooming House, Condo)",Apartment,RC,1500.0,STOLEN,Humber Bay Shores (161)
2024,July,Monday,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,1000.0,STOLEN,Wychwood (94)
2024,June,Sunday,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RG,0.0,STOLEN,Taylor-Massey (61)
2024,July,Monday,D52,"Open Areas (Lakes, Parks, Rivers)",Outside,RG,1200.0,STOLEN,Harbourfront-CityPlace (165)
2024,July,Monday,D22,Go Station,Transit,MT,300.0,STOLEN,Mimico-Queensway (160)
2024,July,Monday,D14,Pharmacy,Other,OT,500.0,STOLEN,Trinity-Bellwoods (81)
2024,July,Monday,D32,"Open Areas (Lakes, Parks, Rivers)",Outside,MT,400.0,STOLEN,Willowdale West (37)
2024,July,Thursday,D13,"Apartment (Rooming House, Condo)",Apartment,MT,3281.51000976563,STOLEN,Briar Hill-Belgravia (108)
2024,June,Friday,D51,"Apartment (Rooming House, Condo)",Apartment,MT,,STOLEN,Regent Park (72)
2024,July,Saturday,D52,Pharmacy,Other,EL,1000.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2024,July,Monday,D53,"Apartment (Rooming House, Condo)",Apartment,BM,0.0,STOLEN,Rosedale-Moore Park (98)
2024,July,Monday,D52,Universities / Colleges,Educational,RG,500.0,STOLEN,University (79)
2024,May,Monday,D51,"Apartment (Rooming House, Condo)",Apartment,EL,,STOLEN,Downtown Yonge East (168)
2024,July,Friday,D43,Go Train,Transit,MT,250.0,STOLEN,Guildwood (140)
2024,July,Monday,D11,Pharmacy,Other,RG,1500.0,STOLEN,High Park North (88)
2024,July,Monday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,1100.0,STOLEN,High Park North (88)
2024,June,Saturday,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,3300.0,STOLEN,Guildwood (140)
2024,July,Tuesday,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EL,800.0,STOLEN,Downtown Yonge East (168)
2024,July,Monday,D53,"Apartment (Rooming House, Condo)",Apartment,TO,1000.0,STOLEN,Yonge-Eglinton (100)
2024,July,Monday,D12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,900.0,STOLEN,Brookhaven-Amesbury (30)
2024,July,Tuesday,D52,Universities / Colleges,Educational,MT,130.0,STOLEN,University (79)
2024,July,Tuesday,D55,Pharmacy,Other,OT,350.0,STOLEN,Blake-Jones (69)
2024,July,Tuesday,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,FO,700.0,STOLEN,West Humber-Clairville (1)
2024,July,Tuesday,D52,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,RG,600.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Friday,D52,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,OT,400.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Wednesday,D51,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,MT,400.0,STOLEN,Church-Wellesley (167)
2024,July,Wednesday,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,EL,1000.0,STOLEN,Englemount-Lawrence (32)
2024,July,Tuesday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,800.0,STOLEN,South Parkdale (85)
2024,July,Tuesday,D55,"Apartment (Rooming House, Condo)",Apartment,MT,750.0,STOLEN,South Riverdale (70)
2024,June,Monday,D51,"Single Home, House (Attach Garage, Cottage, Mobile)",House,EL,2199.0,STOLEN,Regent Park (72)
2024,July,Wednesday,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RG,100.0,STOLEN,Downtown Yonge East (168)
2024,July,Wednesday,D51,Pharmacy,Other,RG,300.0,STOLEN,Downtown Yonge East (168)
2024,July,Tuesday,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RC,200.0,STOLEN,High Park-Swansea (87)
2024,July,Tuesday,D51,"Apartment (Rooming House, Condo)",Apartment,RG,770.0,STOLEN,Downtown Yonge East (168)
2024,July,Wednesday,D11,Convenience Stores,Commercial,OT,300.0,STOLEN,High Park North (88)
2024,June,Saturday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,200.0,STOLEN,South Parkdale (85)
2024,July,Thursday,D52,Pharmacy,Other,RG,3000.0,STOLEN,Kensington-Chinatown (78)
2024,July,Wednesday,D31,"Apartment (Rooming House, Condo)",Apartment,MT,300.0,STOLEN,York University Heights (27)
2024,July,Tuesday,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SC,800.0,STOLEN,Regent Park (72)
2024,July,Wednesday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,300.0,STOLEN,Trinity-Bellwoods (81)
2024,July,Wednesday,D31,"Apartment (Rooming House, Condo)",Apartment,MT,330.0,STOLEN,York University Heights (27)
2024,July,Wednesday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,500.0,STOLEN,Blake-Jones (69)
2024,July,Wednesday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,549.0,STOLEN,Blake-Jones (69)
2024,July,Thursday,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,700.0,STOLEN,Yorkdale-Glen Park (31)
2024,July,Wednesday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,400.0,STOLEN,Blake-Jones (69)
2024,July,Thursday,D42,Go Station,Transit,RG,490.0,STOLEN,Agincourt South-Malvern West (128)
2024,July,Thursday,D22,"Apartment (Rooming House, Condo)",Apartment,RG,400.0,STOLEN,New Toronto (18)
2024,July,Tuesday,D52,"Apartment (Rooming House, Condo)",Apartment,RC,0.0,STOLEN,Harbourfront-CityPlace (165)
2024,July,Saturday,D33,Ttc Subway Station,Transit,MT,3000.0,STOLEN,Bayview Village (52)
2024,July,Thursday,D55,Pharmacy,Other,MT,1500.0,STOLEN,O'Connor-Parkview (54)
2024,July,Monday,D13,"Apartment (Rooming House, Condo)",Apartment,MT,500.0,STOLEN,Yorkdale-Glen Park (31)
2024,July,Friday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,,STOLEN,Bay-Cloverhill (169)
2024,July,Friday,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,800.0,STOLEN,Caledonia-Fairbank (109)
2024,July,Friday,D51,Universities / Colleges,Educational,EL,2000.0,STOLEN,Moss Park (73)
2024,July,Thursday,D52,Pharmacy,Other,RG,500.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Tuesday,D52,"Apartment (Rooming House, Condo)",Apartment,RG,300.0,STOLEN,Harbourfront-CityPlace (165)
2024,July,Friday,D42,"Apartment (Rooming House, Condo)",Apartment,OT,1500.0,STOLEN,East L'Amoreaux (148)
2024,July,Friday,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,100.0,STOLEN,North Toronto (173)
2024,July,Friday,D33,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,MT,850.0,STOLEN,Bayview Village (52)
2024,July,Monday,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,560.0,RECOVERED,Dorset Park (126)
2024,July,Saturday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,400.0,STOLEN,Dovercourt Village (172)
2024,July,Saturday,D53,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,SC,850.0,STOLEN,Annex (95)
2024,July,Saturday,D32,"Apartment (Rooming House, Condo)",Apartment,SC,1269.0,STOLEN,Bathurst Manor (34)
2024,July,Saturday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,500.0,STOLEN,Annex (95)
2024,July,Friday,D14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,1049.0,STOLEN,West Queen West (162)
2024,July,Saturday,D52,Universities / Colleges,Educational,MT,2500.0,STOLEN,University (79)
2024,July,Saturday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,700.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Saturday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,400.0,STOLEN,Dovercourt Village (172)
2024,July,Saturday,D11,Pharmacy,Other,RG,0.0,STOLEN,Roncesvalles (86)
2024,July,Wednesday,D52,"Apartment (Rooming House, Condo)",Apartment,MT,0.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Thursday,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,EL,3200.0,STOLEN,O'Connor-Parkview (54)
2024,July,Sunday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EL,,STOLEN,Yonge-Bay Corridor (170)
2024,July,Sunday,D22,"Apartment (Rooming House, Condo)",Apartment,EL,2324.0,STOLEN,New Toronto (18)
2024,July,Saturday,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,198.0,STOLEN,Bendale-Glen Andrew (156)
2024,July,Sunday,D55,"Open Areas (Lakes, Parks, Rivers)",Outside,RG,700.0,STOLEN,South Riverdale (70)
2024,July,Sunday,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,EL,1500.0,STOLEN,East L'Amoreaux (148)
2024,July,Friday,D53,Pharmacy,Other,RG,1000.0,STOLEN,Rosedale-Moore Park (98)
2024,July,Saturday,D14,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,MT,800.0,STOLEN,Kensington-Chinatown (78)
2024,July,Friday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,500.0,STOLEN,Kensington-Chinatown (78)
2024,July,Sunday,D12,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,SC,1100.0,STOLEN,Keelesdale-Eglinton West (110)
2024,July,Saturday,D55,"Open Areas (Lakes, Parks, Rivers)",Outside,MT,750.0,STOLEN,Woodbine-Lumsden (60)
2024,July,Saturday,D14,"Apartment (Rooming House, Condo)",Apartment,MT,1000.0,STOLEN,Little Portugal (84)
2024,July,Monday,D42,"Apartment (Rooming House, Condo)",Apartment,OT,2000.0,STOLEN,Malvern East (146)
2024,July,Monday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,500.0,STOLEN,Dovercourt Village (172)
2024,July,Wednesday,D11,"Private Property Structure (Pool, Shed, Detached Garage)",Other,MT,627.0,STOLEN,High Park North (88)
2024,July,Monday,D52,Universities / Colleges,Educational,MT,1700.0,STOLEN,University (79)
2024,July,Thursday,D53,"Apartment (Rooming House, Condo)",Apartment,RG,700.0,STOLEN,South Eglinton-Davisville (174)
2024,July,Thursday,D14,"Apartment (Rooming House, Condo)",Apartment,MT,200.0,STOLEN,West Queen West (162)
2024,July,Monday,D42,"Apartment (Rooming House, Condo)",Apartment,MT,3000.0,STOLEN,Malvern East (146)
2024,July,Monday,D31,Schools During Un-Supervised Activity,Educational,EL,700.0,STOLEN,York University Heights (27)
2024,July,Sunday,D13,Pharmacy,Other,TO,3300.0,STOLEN,Caledonia-Fairbank (109)
2024,July,Saturday,D14,"Apartment (Rooming House, Condo)",Apartment,MT,980.0,STOLEN,Little Portugal (84)
2024,July,Monday,D51,Bar / Restaurant,Commercial,OT,900.0,STOLEN,Downtown Yonge East (168)
2024,July,Monday,D51,"Apartment (Rooming House, Condo)",Apartment,MT,300.0,STOLEN,Church-Wellesley (167)
2024,July,Sunday,D52,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,RG,400.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Friday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,1057.65002441406,STOLEN,West Queen West (162)
2024,July,Thursday,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MT,1000.0,STOLEN,Moss Park (73)
2024,July,Thursday,D55,Go Station,Transit,MT,4500.0,STOLEN,East End-Danforth (62)
2024,July,Monday,D31,"Apartment (Rooming House, Condo)",Apartment,EL,3000.0,STOLEN,Black Creek (24)
2024,July,Monday,D52,Bar / Restaurant,Commercial,MT,1000.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Saturday,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,1000.0,STOLEN,Agincourt South-Malvern West (128)
2024,July,Tuesday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,550.0,STOLEN,Annex (95)
2024,July,Tuesday,D52,Universities / Colleges,Educational,MT,150.0,STOLEN,University (79)
2024,July,Sunday,D14,"Private Property Structure (Pool, Shed, Detached Garage)",Other,MT,680.0,STOLEN,West Queen West (162)
2024,July,Thursday,D52,Pharmacy,Other,RC,630.0,STOLEN,Bay-Cloverhill (169)
2024,July,Tuesday,D51,Bar / Restaurant,Commercial,RG,600.0,STOLEN,Downtown Yonge East (168)
2024,July,Tuesday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,0.0,STOLEN,Annex (95)
2024,July,Saturday,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,4000.0,STOLEN,Agincourt South-Malvern West (128)
2024,July,Tuesday,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,700.0,STOLEN,Taylor-Massey (61)
2024,July,Tuesday,D52,Bar / Restaurant,Commercial,OT,980.0,STOLEN,Wellington Place (164)
2024,July,Wednesday,D42,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,BM,0.0,STOLEN,Steeles (116)
2024,July,Friday,D52,"Apartment (Rooming House, Condo)",Apartment,OT,850.0,STOLEN,Bay-Cloverhill (169)
2024,July,Monday,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,150.0,STOLEN,High Park North (88)
2024,July,Wednesday,D52,Pharmacy,Other,RG,500.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Monday,D51,"Apartment (Rooming House, Condo)",Apartment,SC,608.169982910156,STOLEN,Downtown Yonge East (168)
2024,July,Wednesday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,2500.0,STOLEN,Wellington Place (164)
2024,July,Sunday,D11,"Apartment (Rooming House, Condo)",Apartment,MT,400.0,STOLEN,Junction Area (90)
2024,July,Wednesday,D52,Pharmacy,Other,RG,200.0,STOLEN,Kensington-Chinatown (78)
2024,July,Wednesday,D14,Go Station,Transit,OT,750.0,STOLEN,Fort York-Liberty Village (163)
2024,July,Wednesday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,0.0,STOLEN,Annex (95)
2024,July,Tuesday,D14,Pharmacy,Other,RG,1657.0,STOLEN,Little Portugal (84)
2024,July,Wednesday,D14,Go Station,Transit,OT,750.0,STOLEN,Fort York-Liberty Village (163)
2024,July,Wednesday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,1500.0,STOLEN,Yonge-Bay Corridor (170)
2024,June,Monday,D14,"Apartment (Rooming House, Condo)",Apartment,EL,3600.0,STOLEN,Annex (95)
2024,July,Sunday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,,STOLEN,Kensington-Chinatown (78)
2024,July,Monday,D14,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,RC,2000.0,STOLEN,Palmerston-Little Italy (80)
2024,July,Wednesday,D22,Go Station,Transit,RG,1000.0,STOLEN,Mimico-Queensway (160)
2024,July,Tuesday,D51,Pharmacy,Other,RG,500.0,STOLEN,Downtown Yonge East (168)
2024,July,Wednesday,D52,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,RG,100.0,STOLEN,Wellington Place (164)
2024,July,Thursday,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RC,2500.0,STOLEN,York University Heights (27)
2024,June,Sunday,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,125.0,STOLEN,Etobicoke West Mall (13)
2024,July,Thursday,D22,Bar / Restaurant,Commercial,RC,2400.0,STOLEN,Stonegate-Queensway (16)
2024,July,Tuesday,D51,Universities / Colleges,Educational,SC,500.0,STOLEN,Moss Park (73)
2024,July,Tuesday,D51,Universities / Colleges,Educational,SC,500.0,STOLEN,Moss Park (73)
2024,July,Thursday,D55,Go Station,Transit,RG,500.0,STOLEN,East End-Danforth (62)
2024,July,Friday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,900.0,STOLEN,Dufferin Grove (83)
2024,July,Friday,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RG,350.0,STOLEN,Clanton Park (33)
2024,July,Friday,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,BM,600.0,STOLEN,Etobicoke City Centre (159)
2024,July,Friday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MT,760.0,STOLEN,Annex (95)
2024,July,Thursday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RG,500.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Wednesday,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SC,630.0,STOLEN,West Queen West (162)
2024,July,Saturday,D51,"Apartment (Rooming House, Condo)",Apartment,OT,2000.0,STOLEN,North St.James Town (74)
2024,July,Saturday,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RG,2329.0,STOLEN,South Riverdale (70)
2024,July,Saturday,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,EL,2800.0,STOLEN,Yonge-Bay Corridor (170)
2024,July,Saturday,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MT,350.0,STOLEN,Church-Wellesley (167)
2024,July,Friday,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,350.0,STOLEN,Kensington-Chinatown (78)
2024,July,Sunday,D52,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RG,0.0,STOLEN,Wellington Place (164)
2024,July,Sunday,D14,"Apartment (Rooming House, Condo)",Apartment,RG,1000.0,STOLEN,Wellington Place (164)
2024,July,Thursday,D51,"Apartment (Rooming House, Condo)",Apartment,RC,4000.0,STOLEN,St Lawrence-East Bayfront-The Islands 
2024,July,Sunday,D51,Pharmacy,Other,RC,1600.0,STOLEN,Church-Wellesley (167)
2024,July,Sunday,D14,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,RG,600.0,STOLEN,South Parkdale (85)
2024,July,Tuesday,D13,Nursing Home,Other,RG,575.0,STOLEN,Junction-Wallace Emerson (171)
2024,July,Sunday,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RC,,UNKNOWN,Black Creek (24)
